"cruise_number","event","year","latitude","longitude","PrDM","sf6_obs","Gamma","Delta","sf6_model","error","converged"
198,"122",2015,60.2897,-48.5415,1610.019,1.29,22.2713560978653,13.7111659844463,1.28999997545519,6.0244753258313e-16,TRUE
199,"122",2015,60.2897,-48.5415,1412.256,1.36,21.3184055457278,14.0522247126887,1.35999999936395,4.04564815938421e-19,TRUE
200,"122",2015,60.2897,-48.5415,1210.548,1.59,17.7575680396113,13.9026484984295,1.58999999865828,1.80021572111684e-18,TRUE
201,"122",2015,60.2897,-48.5415,1012.129,1.88,14.3630910983554,14.3627283893208,1.84587157885771,0.00116474912966518,FALSE
202,"122",2015,60.2897,-48.5415,830.22,2.16,15.3516018883523,15.3512116924405,1.80128086759134,0.128679415956024,FALSE
203,"122",2015,60.2897,-48.5415,659.134,2.38,15.1250988478869,15.1249977960039,1.8113153588995,0.323402221023604,FALSE
204,"122",2015,60.2897,-48.5415,510.729,2.51,15.4973322733262,15.4933253761496,1.7947864040735,0.511530487798118,FALSE
205,"122",2015,60.2897,-48.5415,388.26,2.5,15.4508609677255,15.4503611218367,1.79691870112116,0.494323312833155,FALSE
206,"122",2015,60.2897,-48.5415,250.026,2.62,15.9505545539102,15.9498721132936,1.7752831966469,0.71354647786708,FALSE
207,"122",2015,60.2897,-48.5415,99.912,2.64,15.9666779572422,15.9663464297029,1.77460370945649,0.748910739686465,FALSE
208,"122",2015,60.2897,-48.5415,49.487,2.78,16.3411291595454,16.3410243984181,1.75874820248498,1.04295523392766,FALSE
209,"122",2015,60.2897,-48.5415,29.445,2.96,16.7473322235157,16.7447747527916,1.74178599079863,1.48404537221447,FALSE
210,"122",2015,60.2897,-48.5415,19.496,3.13,17.0190369150876,17.0186899586339,1.73072523197822,1.95796987642242,FALSE
211,"122",2015,60.2897,-48.5415,2.488,3.08,17.0002215295474,16.9976331792019,1.73142823307948,1.81864581053514,FALSE
212,"125",2015,60.1802,-48.6703,2887.714,1.76,15.4499043416346,14.148723089815,1.760000001698,2.8832083982465e-18,TRUE
213,"125",2015,60.1802,-48.6703,2840.872,1.89,14.5464747480949,14.5462402140719,1.83743729730781,0.00276283771430807,FALSE
214,"125",2015,60.1802,-48.6703,2759.402,1.6,17.6195491775354,13.9197586940718,1.59999999863433,1.86506370486204e-18,TRUE
215,"125",2015,60.1802,-48.6703,2659.678,1.57,18.0343215293542,13.8670948827709,1.56999999870824,1.66864053904141e-18,TRUE
216,"125",2015,60.1802,-48.6703,2542.64,1.36,21.3184055457278,14.0522247126887,1.35999999936395,4.04564815938421e-19,TRUE
217,"125",2015,60.1802,-48.6703,2401.75,1.17,23.9311472145158,13.0855752210296,1.16999999855436,2.08986360440746e-18,TRUE
218,"125",2015,60.1802,-48.6703,2240.06,1.04,25.7541106587346,12.3150360795584,1.03999999937767,3.87292927539869e-19,TRUE
219,"125",2015,60.1802,-48.6703,2060.952,1.22,23.2361270577347,13.3542641478757,1.21999999564484,1.89674129139949e-17,TRUE
220,"125",2015,60.1802,-48.6703,1861.621,1.16,24.0706495596636,13.0302046350135,1.15999999878364,1.47951952667267e-18,TRUE
221,"125",2015,60.1802,-48.6703,1659.993,1.13,24.4900190229861,12.8604890482446,1.12999999916617,6.95275624819552e-19,TRUE
222,"125",2015,60.1802,-48.6703,1458.87,1.15,24.2103006781348,12.9742454585214,1.1499999989528,1.09662573342472e-18,TRUE
223,"125",2015,60.1802,-48.6703,1262.205,1.16,24.0706495596636,13.0302046350135,1.15999999878364,1.47951952667267e-18,TRUE
224,"125",2015,60.1802,-48.6703,1063.465,2.12,16.0010472331882,15.9957397784993,1.7729962408781,0.120411608844732,FALSE
225,"125",2015,60.1802,-48.6703,880.654,2.33,14.6507086584614,14.6505559419764,1.83267786957417,0.247329301411284,FALSE
226,"125",2015,60.1802,-48.6703,710.54,2.34,14.6738285111437,14.6734993796064,1.83162005530692,0.258450168166141,FALSE
227,"125",2015,60.1802,-48.6703,560.091,2.25,15.9257631819564,15.9255685756203,1.77635787954274,0.224336858271248,FALSE
228,"125",2015,60.1802,-48.6703,433.506,2.26,16.0024854454399,16.0023427833802,1.77307997954271,0.237091106322124,FALSE
229,"125",2015,60.1802,-48.6703,308.757,2.72,16.1910547555339,16.1892649562556,1.76502432815393,0.911978533817851,FALSE
230,"125",2015,60.1802,-48.6703,197.263,2.66,15.8835683828149,15.8828457360549,1.77815170605916,0.777656413526374,FALSE
231,"125",2015,60.1802,-48.6703,100.349,2.91,16.6380470874977,16.6371939789638,1.74634725858998,1.35408770259105,FALSE
232,"125",2015,60.1802,-48.6703,48.844,3.36,17.4194171871433,17.4123880670058,1.71440006540376,2.70799914474315,FALSE
233,"125",2015,60.1802,-48.6703,28.115,3.21,17.1220538004157,17.115778553953,1.72637859304035,2.20113247918893,FALSE
234,"125",2015,60.1802,-48.6703,19.415,3.09,17.017808959001,17.0140681685964,1.73068019487691,1.84775033259989,FALSE
235,"125",2015,60.1802,-48.6703,1.929,3.23,17.1468195709517,17.1462546159392,1.72553622356089,2.26341125461744,FALSE
236," L3/23",2015,59.9783,-48.8997,3055.798,2,14.4987846189695,14.4970966308443,1.83958326137335,0.0257335300316119,FALSE
237," L3/23",2015,59.9783,-48.8997,2936.933,1.82,14.6752582980026,14.265793887755,1.8200000003884,1.50851783832092e-19,TRUE
238," L3/23",2015,59.9783,-48.8997,2861.915,1.81,14.7987293835706,14.2341499694547,1.80999997511204,6.19410438214685e-16,TRUE
239," L3/23",2015,59.9783,-48.8997,2762.46,1.41,20.6470521869964,14.2919546796334,1.40999999933761,4.38755700482787e-19,TRUE
240," L3/23",2015,59.9783,-48.8997,2638.607,1.07,25.3319554321896,12.503311291981,1.06999999935916,4.10674543779273e-19,TRUE
241," L3/23",2015,59.9783,-48.8997,2502.221,1.14,24.3500930249177,12.9176794972149,1.13999999907651,8.52840251727818e-19,TRUE
242," L3/23",2015,59.9783,-48.8997,2341.478,1.29,22.2713560978653,13.7111659844463,1.28999997545519,6.0244753258313e-16,TRUE
243," L3/23",2015,59.9783,-48.8997,2159.897,1.09,25.0509073663273,12.6251475256099,1.08999999933178,4.46513712134602e-19,TRUE
244," L3/23",2015,59.9783,-48.8997,1982.089,0.99,26.4587456198495,11.9857437538557,0.990000026228763,6.87948034447864e-16,TRUE
245," L3/23",2015,59.9783,-48.8997,1779.093,1.12,24.6300710723532,12.8026569370642,1.11999999923058,5.92002480768074e-19,TRUE
246," L3/23",2015,59.9783,-48.8997,1579.047,1.3,22.134433485531,13.760667979022,1.29999996867401,9.81317706642429e-16,TRUE
247," L3/23",2015,59.9783,-48.8997,1381.691,1.48,19.2950740755951,13.693239882399,1.47999999901993,9.60533337027591e-19,TRUE
248," L3/23",2015,59.9783,-48.8997,1180.105,2.03,14.9697309867773,14.9639590184109,1.8180977103676,0.044902580351452,FALSE
249," L3/23",2015,59.9783,-48.8997,982.162,2.16,15.3516018883523,15.3512116924405,1.80128086759134,0.128679415956024,FALSE
250," L3/23",2015,59.9783,-48.8997,802.044,2.28,14.5271581334566,14.5178370386271,1.83806656381882,0.195305162014908,FALSE
251," L3/23",2015,59.9783,-48.8997,640.694,2.33,14.6507086584614,14.6505559419764,1.83267786957417,0.247329301411284,FALSE
252," L3/23",2015,59.9783,-48.8997,502.057,2.46,15.288298835597,15.2873956734972,1.80405746000812,0.430260615771005,FALSE
253," L3/23",2015,59.9783,-48.8997,379.451,2.55,15.6727639311165,15.6719313108901,1.78723959411675,0.58180343678318,FALSE
254," L3/23",2015,59.9783,-48.8997,260.811,2.38,15.1250988478869,15.1249977960039,1.8113153588995,0.323402221023604,FALSE
255," L3/23",2015,59.9783,-48.8997,171.807,2.49,15.3690488678137,15.3681406498218,1.80049856554048,0.475412228121735,FALSE
256," L3/23",2015,59.9783,-48.8997,99.976,2.94,16.702793932557,16.702275540994,1.74367980015778,1.43118202055053,FALSE
257," L3/23",2015,59.9783,-48.8997,49.509,3.25,17.1621116399782,17.1606337341092,1.72489247592316,2.32595295999579,FALSE
258," L3/23",2015,59.9783,-48.8997,26.132,3.05,16.9571598540588,16.9569696013147,1.73325037205667,1.73382958268891,FALSE
259," L3/23",2015,59.9783,-48.8997,2.06,3.09,17.017808959001,17.0140681685964,1.73068019487691,1.84775033259989,FALSE
260,"134",2015,59.7495,-49.1673,3261.518,1.82,14.6752582980026,14.265793887755,1.8200000003884,1.50851783832092e-19,TRUE
261,"134",2015,59.7495,-49.1673,3201.524,1.74,15.7049020225869,14.0940011935706,1.73999999918145,6.70017750197162e-19,TRUE
262,"134",2015,59.7495,-49.1673,3120.941,1.56,18.1728439439912,13.8481684143958,1.55999999872818,1.61753284592445e-18,TRUE
263,"134",2015,59.7495,-49.1673,3020.504,1.52,18.731725013882,13.7735218386914,1.51999999887739,1.26026419110784e-18,TRUE
264,"134",2015,59.7495,-49.1673,2898.298,1.46,19.9855858787045,14.5340917376522,1.45999999920279,6.35538240342026e-19,TRUE
265,"134",2015,59.7495,-49.1673,2770.983,1.17,23.9311472145158,13.0855752210296,1.16999999855436,2.08986360440746e-18,TRUE
266,"134",2015,59.7495,-49.1673,2617.96,1.08,25.1913874314081,12.5645887030742,1.07999999934784,4.25318882839634e-19,TRUE
267,"134",2015,59.7495,-49.1673,2459.201,1.15,24.2103006781348,12.9742454585214,1.1499999989528,1.09662573342472e-18,TRUE
268,"134",2015,59.7495,-49.1673,2261.82,1.08,25.1913874314081,12.5645887030742,1.07999999934784,4.25318882839634e-19,TRUE
269,"134",2015,59.7495,-49.1673,2060.148,1.12,24.6300710723532,12.8026569370642,1.11999999923058,5.92002480768074e-19,TRUE
270,"134",2015,59.7495,-49.1673,1845.635,1.15,24.2103006781348,12.9742454585214,1.1499999989528,1.09662573342472e-18,TRUE
271,"134",2015,59.7495,-49.1673,1640.767,1.19,23.6526187874019,13.1946255822537,1.18999999783538,4.6856010605222e-18,TRUE
272,"134",2015,59.7495,-49.1673,1430.403,2.11,16.1354065942046,16.1345042657122,1.76740542538877,0.117371042553052,FALSE
273,"134",2015,59.7495,-49.1673,1228.023,2.28,14.5271581334566,14.5178370386271,1.83806656381882,0.195305162014908,FALSE
274,"134",2015,59.7495,-49.1673,1030.419,2.33,14.6507086584614,14.6505559419764,1.83267786957417,0.247329301411284,FALSE
275,"134",2015,59.7495,-49.1673,840.45,2.15,16.3774324356217,16.3765153119239,1.75720246878686,0.154289900527139,FALSE
276,"134",2015,59.7495,-49.1673,660.845,2.16,15.3516018883523,15.3512116924405,1.80128086759134,0.128679415956024,FALSE
277,"134",2015,59.7495,-49.1673,482.785,2.47,15.33790665293,15.337328236617,1.80187866532764,0.446386117844371,FALSE
278,"134",2015,59.7495,-49.1673,319.34,2.35,14.9231732281032,14.922245205382,1.82032467401446,0.280555950957887,FALSE
279,"134",2015,59.7495,-49.1673,211.309,2.46,15.288298835597,15.2873956734972,1.80405746000812,0.430260615771005,FALSE
280,"134",2015,59.7495,-49.1673,99.345,2.75,16.0533000926003,16.0526848007785,1.77090130718863,0.958634250264939,FALSE
281,"134",2015,59.7495,-49.1673,51.836,3.12,17.0143064032555,17.0126530563754,1.73088112478977,1.92965124946534,FALSE
282,"134",2015,59.7495,-49.1673,26.071,3.16,17.0820128629494,17.0816671523335,1.7281671274054,2.05014537504249,FALSE
283,"134",2015,59.7495,-49.1673,3.055,3.13,17.0190369150876,17.0186899586339,1.73072523197822,1.95796987642242,FALSE
284,"140",2015,58.2165,-50.8797,3601.099,2.06,15.3740242402072,15.3712142078681,1.80022624209241,0.0674824052974295,FALSE
285,"140",2015,58.2165,-50.8797,3519.027,1.92,15.0937587120701,15.0934290991729,1.81270498110332,0.0115122210800396,FALSE
286,"140",2015,58.2165,-50.8797,3321.276,1.54,18.4519071832094,13.8119621056868,1.53999999880682,1.4236869886723e-18,TRUE
287,"140",2015,58.2165,-50.8797,3073.577,1.21,23.3747745482404,13.3015500009338,1.20999999657746,1.17137863308776e-17,TRUE
288,"140",2015,58.2165,-50.8797,2799.098,1.19,23.6526187874019,13.1946255822537,1.18999999783538,4.6856010605222e-18,TRUE
289,"140",2015,58.2165,-50.8797,2530.448,1.03,25.8949539545919,12.2507561549467,1.02999999938126,3.82841871218841e-19,TRUE
290,"140",2015,58.2165,-50.8797,2249.389,1.17,23.9311472145158,13.0855752210296,1.16999999855436,2.08986360440746e-18,TRUE
291,"140",2015,58.2165,-50.8797,1900.572,1.26,22.6835290891836,13.5605992485125,1.25999998828204,1.37310579851054e-16,TRUE
292,"140",2015,58.2165,-50.8797,1670.046,2.3,14.5712152082454,14.5709347971246,1.83630354605518,0.215014401401003,FALSE
293,"140",2015,58.2165,-50.8797,1463.021,2.56,15.7208176695565,15.7203700328791,1.78516999366062,0.600361538723881,FALSE
294,"140",2015,58.2165,-50.8797,1225.79,2.43,15.1683059871263,15.1677510390804,1.80938141694385,0.385167425634628,FALSE
295,"140",2015,58.2165,-50.8797,1031.027,2.41,15.0757407681211,15.075341881079,1.81350661657234,0.355804356472979,FALSE
296,"140",2015,58.2165,-50.8797,826.771,2.49,15.3690488678137,15.3681406498218,1.80049856554048,0.475412228121735,FALSE
297,"140",2015,58.2165,-50.8797,629.922,2.4,14.9480737786663,14.9473205041156,1.8192108841567,0.337315997082045,FALSE
298,"140",2015,58.2165,-50.8797,251.023,2.49,15.3690488678137,15.3681406498218,1.80049856554048,0.475412228121735,FALSE
299,"140",2015,58.2165,-50.8797,100.273,2.63,15.7766256201397,15.7764912036083,1.78276868324401,0.717800904092082,FALSE
300,"140",2015,58.2165,-50.8797,51.824,3.08,17.0002215295474,16.9976331792019,1.73142823307948,1.81864581053514,FALSE
301,"140",2015,58.2165,-50.8797,30.486,3.18,17.1202857125071,17.1200689249283,1.72661967882776,2.11231435797073,FALSE
302,"140",2015,58.2165,-50.8797,7.604,3.07,16.9864214350356,16.9746694833492,1.73173373702726,1.79095659061103,FALSE
303,"145",2015,57.5897,-51.565,3591.517,1.91,14.9173401523395,14.9172562134029,1.82061069956024,0.00799044703310887,FALSE
304,"145",2015,57.5897,-51.565,2901.857,0.98,26.5997595159019,11.9174709418022,0.980000017839983,3.18264979250253e-16,TRUE
305,"145",2015,57.5897,-51.565,2560.673,1.01,26.1767809527002,12.1198482848101,1.01000005384772,2.89957688399309e-15,TRUE
306,"145",2015,57.5897,-51.565,2102.53,0.96,26.8818109360012,11.778445293431,0.960000007712304,5.94796383978934e-17,TRUE
307,"145",2015,57.5897,-51.565,1809.137,2.11,16.1354065942046,16.1345042657122,1.76740542538877,0.117371042553052,FALSE
308,"145",2015,57.5897,-51.565,1672.085,2.19,15.3921243190232,15.3921031709691,1.79950912261223,0.152483125323068,FALSE
309,"145",2015,57.5897,-51.565,1531.366,2.22,15.6639951195665,15.6631130611878,1.78761835722798,0.186953885006235,FALSE
310,"145",2015,57.5897,-51.565,1390.34,2.24,15.8383796507286,15.8377144460565,1.78009436741785,0.211513190880787,FALSE
311,"145",2015,57.5897,-51.565,1248.625,2.38,15.1250988478869,15.1249977960039,1.8113153588995,0.323402221023604,FALSE
312,"145",2015,57.5897,-51.565,991.317,2.29,14.5469005004429,14.5466788608582,1.83741816039553,0.204830321539765,FALSE
313,"145",2015,57.5897,-51.565,861.184,2.31,14.5966440583066,14.5960471334454,1.83513211733834,0.225499505983569,FALSE
314,"145",2015,57.5897,-51.565,730.654,2.58,15.8074129416177,15.8072744500782,1.78144174915734,0.637695279988885,FALSE
315,"145",2015,57.5897,-51.565,599.694,2.41,15.0757407681211,15.075341881079,1.81350661657234,0.355804356472979,FALSE
316,"145",2015,57.5897,-51.565,450.023,2.43,15.1683059871263,15.1677510390804,1.80938141694385,0.385167425634628,FALSE
317,"145",2015,57.5897,-51.565,299.919,2.38,15.1250988478869,15.1249977960039,1.8113153588995,0.323402221023604,FALSE
318,"145",2015,57.5897,-51.565,151.603,2.55,15.6727639311165,15.6719313108901,1.78723959411675,0.58180343678318,FALSE
319,"145",2015,57.5897,-51.565,2.5,2.84,16.4802084864856,16.4799663033705,1.75292397996895,1.18173427332656,FALSE
320,"152",2015,56.96,-52.2273,3560.56,2.07,15.6421612287219,15.6416963215316,1.78857734673718,0.0791987097694837,FALSE
321,"152",2015,56.96,-52.2273,3491.088,1.93,15.2399671433298,15.2395000733918,1.80620647079108,0.0153248378739989,FALSE
322,"152",2015,56.96,-52.2273,3399.631,1.9,14.7322096776902,14.73165141413,1.82896037599382,0.00504662817893944,FALSE
323,"152",2015,56.96,-52.2273,3290.362,1.6,17.6195491775354,13.9197586940718,1.59999999863433,1.86506370486204e-18,TRUE
324,"152",2015,56.96,-52.2273,3169.677,1.37,21.1834305177777,14.1002131379395,1.36999999936154,4.07627423841025e-19,TRUE
325,"152",2015,56.96,-52.2273,3028.541,1.02,26.0358468840168,12.185696839304,1.01999999938428,3.79108011487975e-19,TRUE
326,"152",2015,56.96,-52.2273,2870.313,1.04,25.7541106587346,12.3150360795584,1.03999999937767,3.87292927539869e-19,TRUE
327,"152",2015,56.96,-52.2273,2679.992,1.22,23.2361270577347,13.3542641478757,1.21999999564484,1.89674129139949e-17,TRUE
328,"152",2015,56.96,-52.2273,2468.582,0.91,27.5867022026781,11.4161142518601,0.910000000219917,4.83636705681849e-20,TRUE
329,"152",2015,56.96,-52.2273,2249.684,1.08,25.1913874314081,12.5645887030742,1.07999999934784,4.25318882839634e-19,TRUE
330,"152",2015,56.96,-52.2273,2010.8,1.08,25.1913874314081,12.5645887030742,1.07999999934784,4.25318882839634e-19,TRUE
331,"152",2015,56.96,-52.2273,1770.93,1.19,23.6526187874019,13.1946255822537,1.18999999783538,4.6856010605222e-18,TRUE
332,"152",2015,56.96,-52.2273,1532.501,2.12,16.0010472331882,15.9957397784993,1.7729962408781,0.120411608844732,FALSE
333,"152",2015,56.96,-52.2273,1290.161,2.58,15.8074129416177,15.8072744500782,1.78144174915734,0.637695279988885,FALSE
334,"152",2015,56.96,-52.2273,867.855,2.41,15.0757407681211,15.075341881079,1.81350661657234,0.355804356472979,FALSE
335,"152",2015,56.96,-52.2273,679.51,2.52,15.5404849120793,15.5397571944395,1.79299431869512,0.52853726064958,FALSE
336,"152",2015,56.96,-52.2273,507.996,2.73,16.2194514512566,16.2191731126224,1.76386682009541,0.933413321312548,FALSE
337,"152",2015,56.96,-52.2273,359.169,2.67,15.9123400641371,15.911714574053,1.77692075373223,0.797590540114205,FALSE
338,"152",2015,56.96,-52.2273,218.449,2.75,16.0533000926003,16.0526848007785,1.77090130718863,0.958634250264939,FALSE
339,"152",2015,56.96,-52.2273,99.103,2.91,16.6380470874977,16.6371939789638,1.74634725858998,1.35408770259105,FALSE
340,"152",2015,56.96,-52.2273,47.151,3.05,16.9571598540588,16.9569696013147,1.73325037205667,1.73382958268891,FALSE
341,"152",2015,56.96,-52.2273,23.273,3.09,17.017808959001,17.0140681685964,1.73068019487691,1.84775033259989,FALSE
342,"152",2015,56.96,-52.2273,2.708,2.98,16.788188433474,16.7876944506813,1.74016232621105,1.53719745734641,FALSE
343,"155",2015,56.333,-52.895,2000.655,1.31,21.9977570715801,13.8098638252025,1.30999996007067,1.59435143487061e-15,TRUE
344,"155",2015,56.333,-52.895,1800.056,1.27,22.5459106160478,13.6111528619004,1.26999998498968,2.25309702778071e-16,TRUE
345,"155",2015,56.333,-52.895,1648.581,2.22,15.6639951195665,15.6631130611878,1.78761835722798,0.186953885006235,FALSE
346,"155",2015,56.333,-52.895,1501.771,2.39,15.082996429746,15.0826623063185,1.81318475769889,0.33271582375089,FALSE
347,"155",2015,56.333,-52.895,1348.346,2.65,15.8568315316764,15.8559565697313,1.77929537915809,0.758126536755452,FALSE
348,"155",2015,56.333,-52.895,1200.558,2.48,15.3747395487533,15.3747233785002,1.8002733947722,0.462028257854512,FALSE
349,"155",2015,56.333,-52.895,1051.235,2.57,15.7646630327083,15.7637590774514,1.78326312221812,0.618954914861976,FALSE
350,"155",2015,56.333,-52.895,902.211,2.61,15.7192908441005,15.7185880471822,1.78522884803247,0.680247453117841,FALSE
351,"155",2015,56.333,-52.895,750.09,2.61,15.7192908441005,15.7185880471822,1.78522884803247,0.680247453117841,FALSE
352,"155",2015,56.333,-52.895,603.091,2.45,15.1903854619496,15.1855856354117,1.80828176706548,0.411802290480598,FALSE
353,"155",2015,56.333,-52.895,451.01,2.6,15.8970304559238,15.8920085978738,1.77745344354634,0.676582837533774,FALSE
354,"155",2015,56.333,-52.895,298.8,2.73,16.2194514512566,16.2191731126224,1.76386682009541,0.933413321312548,FALSE
355,"159",2015,55.8502,-53.3923,3158.299,2.12,16.0010472331882,15.9957397784993,1.7729962408781,0.120411608844732,FALSE
356,"159",2015,55.8502,-53.3923,3101.472,2.08,15.5520061176601,15.5519179397609,1.79250987889226,0.0826505697345433,FALSE
357,"159",2015,55.8502,-53.3923,3019.473,1.89,14.5464747480949,14.5462402140719,1.83743729730781,0.00276283771430807,FALSE
358,"159",2015,55.8502,-53.3923,2919.407,1.54,18.4519071832094,13.8119621056868,1.53999999880682,1.4236869886723e-18,TRUE
359,"159",2015,55.8502,-53.3923,2808.586,1.41,20.6470521869964,14.2919546796334,1.40999999933761,4.38755700482787e-19,TRUE
360,"159",2015,55.8502,-53.3923,2686.008,1.21,23.3747745482404,13.3015500009338,1.20999999657746,1.17137863308776e-17,TRUE
361,"159",2015,55.8502,-53.3923,2560.217,1.25,22.8213664442148,13.509653656085,1.24999999085911,8.35557896253709e-17,TRUE
362,"159",2015,55.8502,-53.3923,2411.91,1.31,21.9977570715801,13.8098638252025,1.30999996007067,1.59435143487061e-15,TRUE
363,"159",2015,55.8502,-53.3923,2232.319,1.21,23.3747745482404,13.3015500009338,1.20999999657746,1.17137863308776e-17,TRUE
364,"159",2015,55.8502,-53.3923,2010.837,1.38,21.0487904988954,14.1481357586992,1.37999999935814,4.11987834953523e-19,TRUE
365,"159",2015,55.8502,-53.3923,1789.631,1.45,20.1170183562125,14.4852712210188,1.44999999924982,5.62765578748295e-19,TRUE
366,"159",2015,55.8502,-53.3923,1552.009,1.78,15.18416731418,14.1724459312582,1.77999995638149,1.90257417476562e-15,TRUE
367,"159",2015,55.8502,-53.3923,1311.118,2.59,15.8759395374109,15.8755391687094,1.77848816004801,0.658551466382266,FALSE
368,"159",2015,55.8502,-53.3923,1090.274,2.6,15.8970304559238,15.8920085978738,1.77745344354634,0.676582837533774,FALSE
369,"159",2015,55.8502,-53.3923,891.064,2.59,15.8759395374109,15.8755391687094,1.77848816004801,0.658551466382266,FALSE
370,"159",2015,55.8502,-53.3923,710.732,2.59,15.8759395374109,15.8755391687094,1.77848816004801,0.658551466382266,FALSE
371,"159",2015,55.8502,-53.3923,550.136,2.5,15.4508609677255,15.4503611218367,1.79691870112116,0.494323312833155,FALSE
372,"159",2015,55.8502,-53.3923,399.433,2.62,15.9505545539102,15.9498721132936,1.7752831966469,0.71354647786708,FALSE
373,"159",2015,55.8502,-53.3923,290.107,2.72,16.1910547555339,16.1892649562556,1.76502432815393,0.911978533817851,FALSE
374,"159",2015,55.8502,-53.3923,179.341,2.68,15.9437540348448,15.9434340301757,1.77558429145733,0.81796777385874,FALSE
375,"159",2015,55.8502,-53.3923,99.408,2.92,16.6727508144328,16.6561365101774,1.7444696515863,1.38187160004164,FALSE
376,"159",2015,55.8502,-53.3923,50.911,2.95,16.7216977678597,16.7215047099694,1.74290889473222,1.45706893641658,FALSE
377,"159",2015,55.8502,-53.3923,24.214,3.16,17.0820128629494,17.0816671523335,1.7281671274054,2.05014537504249,FALSE
378,"159",2015,55.8502,-53.3923,2.063,3.31,17.3240356160465,17.3223535712568,1.71836724098133,2.5332948395814,FALSE
379,"163",2015,55.4212,-53.8265,2720.362,1.38,21.0487904988954,14.1481357586992,1.37999999935814,4.11987834953523e-19,TRUE
380,"163",2015,55.4212,-53.8265,2589.915,1.39,20.9145029472911,14.1960376427737,1.38999999935337,4.18128741030954e-19,TRUE
381,"163",2015,55.4212,-53.8265,2508.938,1.49,19.1536857727488,13.7135454075635,1.4899999989839,1.03246255757771e-18,TRUE
382,"163",2015,55.4212,-53.8265,2410.689,1.24,22.9594162595287,13.4582959636189,1.23999999287029,5.08326940796001e-17,TRUE
383,"163",2015,55.4212,-53.8265,2290.33,1.22,23.2361270577347,13.3542641478757,1.21999999564484,1.89674129139949e-17,TRUE
384,"163",2015,55.4212,-53.8265,2149.863,1.14,24.3500930249177,12.9176794972149,1.13999999907651,8.52840251727818e-19,TRUE
385,"163",2015,55.4212,-53.8265,1989.916,1.15,24.2103006781348,12.9742454585214,1.1499999989528,1.09662573342472e-18,TRUE
386,"163",2015,55.4212,-53.8265,1810.253,1.36,21.3184055457278,14.0522247126887,1.35999999936395,4.04564815938421e-19,TRUE
387,"163",2015,55.4212,-53.8265,1611.034,1.31,21.9977570715801,13.8098638252025,1.30999996007067,1.59435143487061e-15,TRUE
388,"163",2015,55.4212,-53.8265,1410.743,1.89,14.5464747480949,14.5462402140719,1.83743729730781,0.00276283771430807,FALSE
389,"163",2015,55.4212,-53.8265,1210.015,2.31,14.5966440583066,14.5960471334454,1.83513211733834,0.225499505983569,FALSE
390,"163",2015,55.4212,-53.8265,1030.267,2.3,14.5712152082454,14.5709347971246,1.83630354605518,0.215014401401003,FALSE
391,"163",2015,55.4212,-53.8265,850.8,2.34,14.6738285111437,14.6734993796064,1.83162005530692,0.258450168166141,FALSE
392,"163",2015,55.4212,-53.8265,670.426,2.5,15.4508609677255,15.4503611218367,1.79691870112116,0.494323312833155,FALSE
393,"163",2015,55.4212,-53.8265,509.389,2.6,15.8970304559238,15.8920085978738,1.77745344354634,0.676582837533774,FALSE
